CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,GeneratedReview,Churn,patient_id
CUS-001822,18.0,Female,San Francisco,Gold,24,393.66,Electronics,2024-06-04,0.01,72.9,270,11,Home products exceeded my expectations.,0,061
CUS-001823,69.0,Male,Chicago,Platinum,43,788.87,Books,2025-03-14,0.4,38.3,89,7,Fast shipping and excellent books options!,0,061
CUS-001824,52.0,Male,Los Angeles,Silver,18,4784.92,Toys,2024-06-12,0.24,31.5,64,2,"Loved the fashion selection, very happy!",0,061
CUS-001825,18.0,Male,Dallas,Silver,2,1094.15,Toys,2024-08-12,0.56,42.0,371,4,Amazing quality and great customer service in fashion.,0,061
CUS-001826,27.0,Male,Chicago,Silver,36,855.71,Electronics,2024-02-05,0.26,81.8,256,7,Fast shipping and excellent sports options!,1,061
CUS-001827,,Female,Miami,Gold,26,961.99,Sports,2025-03-20,0.36,25.3,0,12,Grocery products exceeded my expectations.,1,061
CUS-001828,67.0,Male,Houston,Silver,7,970.56,Fashion,2025-01-14,0.22,98.5,159,9,Disappointed with the recent grocery purchase.,0,061
CUS-001829,54.0,Male,Los Angeles,Silver,14,849.24,Toys,2025-01-11,0.11,67.5,77,9,Fast shipping and excellent beauty options!,0,061
CUS-001830,18.0,Male,New York,Gold,27,329.54,Fashion,2024-05-23,0.65,11.2,260,7,Had issues with delivery for books.,0,062
CUS-001831,18.0,Female,San Francisco,Silver,2,52.63,Toys,2024-07-25,0.56,5.0,371,6,Very satisfied with my grocery purchase.,0,062
CUS-001832,56.0,Male,Houston,Silver,8,173.42,Sports,2025-03-20,0.17,69.9,371,17,"Loved the grocery selection, very happy!",0,062
CUS-001833,59.0,Male,Chicago,Silver,5,1170.16,Fashion,2025-01-14,0.63,16.7,30,8,"Service needs improvement, especially for toys.",0,062
CUS-001834,50.0,Male,San Francisco,Silver,70,393.04,Sports,2024-10-30,0.01,79.0,20,3,Amazing quality and great customer service in beauty.,0,062
CUS-001835,69.0,Male,San Francisco,Gold,25,4287.09,Beauty,2025-01-11,0.54,5.0,0,2,Very satisfied with my electronics purchase.,0,062
CUS-001836,22.0,Female,Houston,Gold,44,910.36,Electronics,2025-05-31,0.19,5.0,371,9,Amazing quality and great customer service in fashion.,0,062
CUS-001837,18.0,Male,Miami,Silver,15,611.55,Grocery,2024-01-04,0.54,84.0,171,6,"Loved the beauty selection, very happy!",0,062
CUS-001838,43.0,Male,Chicago,Platinum,16,1000.53,Home,2025-01-14,0.63,17.5,370,3,Amazing quality and great customer service in home.,0,062
CUS-001839,51.0,Male,Boston,Silver,38,206.87,Toys,2025-01-14,0.65,78.8,108,4,Fast shipping and excellent toys options!,0,062
CUS-001840,33.0,Male,New York,Silver,23,5055.68,Home,2024-09-17,0.29,91.2,344,8,"Loved the toys selection, very happy!",0,062
CUS-001841,46.0,Male,Miami,Silver,14,52.63,Beauty,2024-06-12,0.01,112.7,56,8,Amazing quality and great customer service in fashion.,0,062
CUS-001842,40.0,Male,Houston,Silver,36,1018.02,Grocery,2025-01-11,0.01,96.3,357,9,Grocery selection could be better.,0,062
CUS-001843,18.0,Male,San Francisco,Silver,7,1190.91,Electronics,2025-01-11,0.19,26.0,32,3,Beauty products exceeded my expectations.,0,062
CUS-001844,18.0,Female,Miami,Gold,13,52.63,Sports,2025-01-14,0.1,26.5,28,6,Amazing quality and great customer service in fashion.,0,062
CUS-001845,18.0,Female,Houston,Silver,2,900.49,Grocery,2025-03-20,0.45,25.7,24,8,Toys products exceeded my expectations.,1,062
CUS-001846,,Male,Houston,Silver,2,52.63,Beauty,2023-08-27,0.31,64.4,114,8,Amazing quality and great customer service in fashion.,0,062
CUS-001847,23.0,Female,Boston,Gold,46,1121.62,Grocery,2024-10-05,0.24,6.0,138,8,Disappointed with the recent grocery purchase.,0,062
CUS-001848,69.0,Male,New York,Silver,11,542.12,Beauty,2025-01-14,0.01,64.3,144,8,Toys products exceeded my expectations.,0,062
CUS-001849,39.0,Male,Miami,Platinum,7,52.63,Beauty,2024-05-23,0.01,130.1,14,1,"Loved the toys selection, very happy!",0,062
CUS-001850,69.0,Female,Houston,Gold,24,1180.84,Books,2025-05-31,0.49,5.0,0,3,"Loved the books selection, very happy!",1,062
CUS-001851,39.0,Male,Miami,Silver,23,859.22,Toys,2024-10-30,0.09,62.2,211,7,Amazing quality and great customer service in toys.,0,062
CUS-001852,18.0,Male,Houston,Gold,23,984.74,Beauty,2024-06-12,0.14,38.2,211,8,Home products exceeded my expectations.,0,062
CUS-001853,54.0,Male,Miami,Gold,25,1178.01,Grocery,2025-01-14,0.07,14.2,17,11,"Loved the home selection, very happy!",1,062
CUS-001854,55.0,Male,Los Angeles,Silver,18,637.85,Home,2025-01-21,0.1,40.6,0,8,"Loved the toys selection, very happy!",1,062
CUS-001855,18.0,Male,Houston,Silver,3,86.43,Sports,2025-01-14,0.28,19.2,0,7,Amazing quality and great customer service in grocery.,0,062
CUS-001856,33.0,Female,Dallas,Gold,27,1079.88,Electronics,2024-05-23,0.38,59.5,371,7,Disappointed with the recent books purchase.,0,062
CUS-001857,33.0,Female,Miami,Silver,10,1119.02,Fashion,2024-06-12,0.24,36.3,0,7,Not satisfied with the books products.,0,062
CUS-001858,48.0,Male,Chicago,Silver,7,52.63,Electronics,2023-08-28,0.28,78.9,182,7,"Service needs improvement, especially for toys.",1,062
CUS-001859,69.0,Male,Houston,Silver,43,867.15,Sports,2025-01-14,0.52,81.8,226,8,"Loved the home selection, very happy!",0,062
CUS-001860,,Male,New York,Gold,22,52.63,Fashion,2024-12-31,0.43,20.4,0,7,Fast shipping and excellent grocery options!,0,063
CUS-001861,18.0,Female,Miami,Silver,29,1149.21,Electronics,2025-01-14,0.42,30.6,40,8,Very satisfied with my grocery purchase.,0,063
CUS-001862,44.0,Female,Boston,Gold,24,413.64,Sports,2025-01-14,0.37,5.0,330,12,Fast shipping and excellent beauty options!,0,063
CUS-001863,61.0,Male,Los Angeles,Silver,12,52.63,Books,2024-10-30,0.65,90.4,209,6,Had issues with delivery for electronics.,0,063
CUS-001864,18.0,Female,New York,Platinum,4,385.09,Sports,2024-03-31,0.01,32.3,0,7,Very satisfied with my home purchase.,0,063
CUS-001865,51.0,Female,Chicago,Platinum,4,623.96,Toys,2025-01-14,0.65,104.1,309,8,"Loved the toys selection, very happy!",0,063
CUS-001866,69.0,Male,Miami,Silver,54,52.63,Home,2025-03-20,0.13,75.4,147,4,Fast shipping and excellent sports options!,0,063
CUS-001867,65.0,Male,Dallas,Gold,40,193.74,Books,2024-08-12,0.28,56.2,51,6,"Loved the home selection, very happy!",0,063
CUS-001868,30.0,Male,Los Angeles,Platinum,23,52.63,Books,2025-01-14,0.63,109.0,105,1,"Loved the beauty selection, very happy!",0,063
CUS-001869,44.0,Male,Chicago,Platinum,36,401.75,Grocery,2025-01-14,0.01,11.8,0,15,Very satisfied with my toys purchase.,0,063
CUS-001870,69.0,Female,Dallas,Platinum,37,52.63,Grocery,2025-01-14,0.06,113.6,135,6,Amazing quality and great customer service in grocery.,0,063
CUS-001871,69.0,Female,Houston,Silver,9,381.04,Books,2025-03-14,0.55,5.0,305,6,Amazing quality and great customer service in beauty.,0,063
CUS-001872,42.0,Male,New York,Gold,24,1118.82,Books,2025-01-14,0.56,29.1,142,6,"Loved the fashion selection, very happy!",0,063
CUS-001873,63.0,Female,Boston,Silver,7,1006.77,Home,2025-01-14,0.43,71.2,218,7,Fashion products exceeded my expectations.,0,063
CUS-001874,60.0,Male,New York,Silver,22,341.1,Sports,2025-01-14,0.02,75.9,0,7,"Service needs improvement, especially for sports.",0,063
CUS-001875,69.0,Male,Chicago,Silver,5,1126.44,Grocery,2025-01-14,0.65,22.2,33,17,"Loved the sports selection, very happy!",0,063
CUS-001876,57.0,Female,Dallas,Platinum,67,696.85,Beauty,2025-01-14,0.34,110.9,286,11,Amazing quality and great customer service in grocery.,0,063
CUS-001877,69.0,Female,Chicago,Gold,26,9370.2,Sports,2025-03-14,0.1,11.4,0,9,Fashion products exceeded my expectations.,1,063
CUS-001878,20.0,Male,San Francisco,Gold,4,52.63,Beauty,2025-03-20,0.36,28.2,3,7,Amazing quality and great customer service in sports.,0,063
CUS-001879,30.0,Female,Miami,Silver,21,907.8,Sports,2025-01-14,0.65,90.2,262,7,Not satisfied with the sports products.,0,063
CUS-001880,58.0,Female,San Francisco,Silver,14,2648.07,Toys,2025-01-14,0.54,87.3,73,3,Amazing quality and great customer service in electronics.,0,063
CUS-001881,69.0,Female,Chicago,Silver,2,406.72,Sports,2023-12-14,0.65,97.0,11,7,Amazing quality and great customer service in grocery.,0,063
CUS-001882,69.0,Male,Houston,Silver,17,3160.79,Books,2025-01-14,0.42,63.8,50,5,Amazing quality and great customer service in fashion.,0,063
CUS-001883,69.0,Male,Chicago,Gold,70,52.63,Sports,2024-06-12,0.01,78.4,85,2,Amazing quality and great customer service in toys.,0,063
CUS-001884,54.0,Male,Boston,Gold,8,100.28,Beauty,2025-03-23,0.39,68.8,59,3,Amazing quality and great customer service in sports.,1,063
CUS-001885,63.0,Non-binary,Houston,Gold,20,52.63,Grocery,2023-06-29,0.28,37.3,54,4,Fast shipping and excellent toys options!,0,063
CUS-001886,53.0,Male,New York,Silver,27,442.06,Electronics,2025-01-31,0.19,113.0,173,8,Home products exceeded my expectations.,1,063
CUS-001887,54.0,Female,Dallas,Gold,5,4494.92,Beauty,2024-08-12,0.34,11.0,0,6,Fast shipping and excellent beauty options!,0,063
CUS-001888,47.0,Female,San Francisco,Silver,22,232.15,Fashion,2024-03-31,0.01,67.6,84,9,Had issues with delivery for home.,0,063
CUS-001889,18.0,Male,Houston,Silver,19,9456.08,Sports,2025-03-29,0.11,5.0,111,6,Amazing quality and great customer service in fashion.,0,063
CUS-001890,22.0,Non-binary,Miami,Platinum,15,853.59,Home,2024-04-17,0.25,106.9,194,2,Sports selection could be better.,0,064
CUS-001891,18.0,Female,Houston,Silver,27,734.44,Home,2025-03-20,0.18,78.1,32,7,Disappointed with the recent home purchase.,0,064
CUS-001892,37.0,Male,Chicago,Gold,18,863.17,Grocery,2025-01-14,0.42,29.9,237,3,Fast shipping and excellent sports options!,0,064
CUS-001893,69.0,Non-binary,Houston,Gold,19,374.31,Electronics,2024-10-30,0.01,120.2,0,2,Amazing quality and great customer service in home.,0,064
CUS-001894,18.0,,San Francisco,Silver,70,631.76,Toys,2024-10-05,0.06,8.0,171,4,Fast shipping and excellent fashion options!,0,064
CUS-001895,18.0,Female,Miami,Silver,27,812.84,Beauty,2024-10-20,0.35,53.4,371,8,Fast shipping and excellent home options!,0,064
CUS-001896,18.0,Female,Los Angeles,Silver,25,1017.15,Fashion,2025-01-14,0.12,39.6,285,9,Books products exceeded my expectations.,0,064
CUS-001897,18.0,Female,San Francisco,Silver,10,953.31,Electronics,2025-01-14,0.39,5.0,196,5,Books products exceeded my expectations.,0,064
CUS-001898,48.0,Female,San Francisco,Gold,15,93.88,Grocery,2024-06-15,0.65,5.0,65,3,Fast shipping and excellent grocery options!,0,064
CUS-001899,69.0,Male,Houston,Silver,62,526.45,Sports,2025-01-14,0.39,62.8,52,7,Very satisfied with my toys purchase.,0,064
CUS-001900,36.0,Male,Miami,Silver,70,1234.06,Fashion,2024-10-05,0.27,14.8,326,6,Not satisfied with the toys products.,0,064
CUS-001901,68.0,Female,New York,Silver,23,894.48,Toys,2025-03-20,0.48,91.8,347,6,"Service needs improvement, especially for books.",0,064
CUS-001902,25.0,Female,Houston,Gold,24,52.63,Books,2025-01-14,0.01,10.0,0,4,Fast shipping and excellent home options!,0,064
CUS-001903,69.0,Male,Houston,Gold,27,52.63,Toys,2024-10-30,0.39,26.2,123,2,Amazing quality and great customer service in sports.,0,064
CUS-001904,69.0,Male,Boston,Silver,13,514.68,Grocery,2024-08-12,0.65,37.7,371,15,Fast shipping and excellent beauty options!,0,064
CUS-001905,33.0,Female,Boston,Gold,70,1139.76,Toys,2025-05-31,0.56,5.0,0,7,Very satisfied with my fashion purchase.,0,064
CUS-001906,39.0,Male,New York,Gold,2,342.91,Fashion,2025-01-11,0.14,71.9,0,7,"Loved the home selection, very happy!",0,064
CUS-001907,69.0,Male,Houston,Silver,23,485.32,Books,2025-01-14,0.29,13.5,44,5,Fast shipping and excellent toys options!,0,064
CUS-001908,42.0,Female,Chicago,Silver,19,52.63,Sports,2024-06-12,0.05,21.2,55,7,Disappointed with the recent books purchase.,0,064
CUS-001909,40.0,Male,Boston,Silver,6,220.48,Toys,2024-02-06,0.06,70.2,82,7,Fast shipping and excellent home options!,0,064
CUS-001910,42.0,Female,Houston,Silver,37,846.37,Grocery,2023-06-29,0.28,5.0,39,8,Had issues with delivery for electronics.,0,064
CUS-001911,35.0,Female,Miami,Silver,24,52.63,Fashion,2023-06-29,0.17,97.3,187,5,Not satisfied with the toys products.,0,064
CUS-001912,52.0,Male,Miami,Silver,22,5269.54,Beauty,2025-01-14,0.65,27.4,208,9,Amazing quality and great customer service in beauty.,0,064
CUS-001913,69.0,Male,Chicago,Silver,40,591.5,Electronics,2025-01-14,0.38,111.7,16,3,"Loved the sports selection, very happy!",0,064
CUS-001914,25.0,Male,New York,Silver,23,52.63,Home,2023-09-30,0.22,111.2,0,5,Amazing quality and great customer service in home.,0,064
CUS-001915,69.0,Non-binary,San Francisco,Silver,24,1088.19,Sports,2025-01-14,0.39,69.3,243,8,Had issues with delivery for electronics.,0,064
CUS-001916,32.0,Female,Chicago,Silver,23,1168.3,Toys,2025-01-14,0.01,71.4,108,8,Disappointed with the recent home purchase.,0,064
CUS-001917,38.0,Male,Boston,Gold,11,4829.46,Home,2024-10-30,0.65,17.6,242,1,"Loved the grocery selection, very happy!",0,064
CUS-001918,61.0,Male,Los Angeles,Silver,59,1182.39,Grocery,2025-03-20,0.22,37.3,180,4,Disappointed with the recent home purchase.,0,064
CUS-001919,66.0,Male,Miami,Silver,5,317.92,Grocery,2025-01-14,0.47,60.0,144,6,Fast shipping and excellent beauty options!,0,064
CUS-001920,55.0,Male,Dallas,Silver,10,52.63,Grocery,2025-03-20,0.21,117.0,230,6,Amazing quality and great customer service in books.,0,065
CUS-001921,69.0,Male,San Francisco,Gold,70,614.17,Books,2025-01-14,0.45,104.5,302,4,Toys selection could be better.,0,065
CUS-001922,64.0,Male,Miami,Silver,70,1069.3,Sports,2024-07-30,0.14,102.6,235,8,"Service needs improvement, especially for fashion.",0,065
CUS-001923,31.0,Female,Boston,Silver,9,1006.97,Grocery,2025-03-14,0.3,5.0,15,9,Disappointed with the recent electronics purchase.,0,065
CUS-001924,46.0,Female,Los Angeles,Platinum,36,1084.25,Fashion,2025-01-11,0.65,17.3,309,4,Beauty products exceeded my expectations.,1,065
CUS-001925,41.0,Male,San Francisco,Silver,20,52.63,Beauty,2025-03-20,0.05,24.2,0,6,Fast shipping and excellent home options!,0,065
CUS-001926,54.0,Male,Dallas,Silver,3,137.15,Sports,2024-10-30,0.65,112.7,59,6,Amazing quality and great customer service in home.,0,065
CUS-001927,69.0,Female,Boston,Silver,23,949.44,Toys,2025-01-11,0.28,64.5,248,6,"Loved the electronics selection, very happy!",0,065
CUS-001928,37.0,Male,New York,Silver,10,784.91,Fashion,2024-10-05,0.25,5.0,16,5,Fast shipping and excellent electronics options!,0,065
CUS-001929,69.0,Male,Boston,Silver,21,52.63,Beauty,2025-03-20,0.65,30.1,22,5,Fast shipping and excellent electronics options!,0,065
CUS-001930,69.0,Male,Houston,Gold,21,52.63,Books,2024-10-05,0.36,127.1,0,6,Very satisfied with my beauty purchase.,0,065
CUS-001931,66.0,Male,San Francisco,Silver,44,52.63,Electronics,2024-11-12,0.01,53.5,78,5,"Loved the sports selection, very happy!",0,065
CUS-001932,69.0,Male,Miami,Gold,26,52.63,Home,2025-01-11,0.31,102.4,8,8,"Service needs improvement, especially for electronics.",0,065
CUS-001933,48.0,Male,San Francisco,Silver,35,608.84,Grocery,2024-03-31,0.07,142.3,155,3,Very satisfied with my electronics purchase.,0,065
CUS-001934,42.0,Female,Chicago,Silver,27,52.63,Grocery,2025-03-20,0.01,142.3,0,3,Amazing quality and great customer service in fashion.,0,065
CUS-001935,69.0,Female,Dallas,Gold,48,1003.21,Grocery,2024-07-30,0.1,9.3,52,4,Had issues with delivery for home.,1,065
CUS-001936,45.0,Non-binary,New York,Gold,25,109.95,Sports,2025-05-17,0.01,57.8,8,4,Fast shipping and excellent grocery options!,0,065
CUS-001937,52.0,Male,New York,Silver,11,1022.35,Home,2024-05-23,0.28,92.2,6,7,Very satisfied with my beauty purchase.,0,065
CUS-001938,18.0,,Chicago,Gold,15,12241.28,Home,2023-09-30,0.46,65.6,305,4,"Loved the beauty selection, very happy!",0,065
CUS-001939,65.0,Female,Chicago,Silver,70,1173.88,Sports,2025-03-20,0.12,37.0,237,8,Fast shipping and excellent grocery options!,0,065
CUS-001940,28.0,Non-binary,Miami,Silver,27,793.18,Grocery,2024-10-05,0.26,5.0,236,6,"Loved the fashion selection, very happy!",0,065
CUS-001941,69.0,Male,Miami,Silver,36,52.63,Home,2024-10-10,0.01,32.5,0,6,Sports products exceeded my expectations.,0,065
CUS-001942,18.0,Male,Boston,Gold,14,52.63,Sports,2024-10-27,0.01,97.3,42,4,Had issues with delivery for beauty.,0,065
CUS-001943,62.0,Female,Chicago,Silver,18,331.06,Beauty,2024-06-12,0.37,78.3,0,5,"Loved the electronics selection, very happy!",1,065
CUS-001944,18.0,Male,Chicago,Gold,27,1238.97,Home,2025-05-31,0.11,5.0,281,4,Amazing quality and great customer service in beauty.,1,065
CUS-001945,69.0,Male,San Francisco,Silver,22,52.63,Sports,2023-08-16,0.01,120.0,80,8,"Loved the beauty selection, very happy!",0,065
CUS-001946,45.0,Non-binary,Chicago,Silver,39,607.98,Beauty,2024-01-26,0.47,9.4,19,3,"Loved the sports selection, very happy!",0,065
CUS-001947,18.0,Male,Houston,Silver,31,52.63,Beauty,2025-04-17,0.01,39.6,352,12,Had issues with delivery for electronics.,0,065
CUS-001948,42.0,Female,Boston,Gold,18,211.28,Electronics,2025-03-29,0.2,5.0,0,9,Disappointed with the recent home purchase.,0,065
CUS-001949,69.0,Male,Chicago,Silver,44,52.63,Grocery,2025-01-14,0.13,108.0,177,1,Not satisfied with the home products.,0,065
CUS-001950,18.0,Male,San Francisco,Silver,18,1092.85,Home,2025-01-14,0.14,48.9,371,9,Fast shipping and excellent beauty options!,0,066
CUS-001951,51.0,Male,New York,Gold,70,1142.75,Electronics,2023-07-11,0.58,19.2,371,9,Amazing quality and great customer service in toys.,1,066
CUS-001952,69.0,Female,San Francisco,Gold,6,433.46,Electronics,2024-03-31,0.37,27.5,186,11,Amazing quality and great customer service in home.,0,066
CUS-001953,39.0,Male,Chicago,Platinum,34,657.77,Toys,2025-01-11,0.01,5.0,0,4,Electronics selection could be better.,0,066
CUS-001954,44.0,Male,Chicago,Gold,22,7840.33,Sports,2024-08-12,0.28,88.1,219,7,Electronics products exceeded my expectations.,0,066
CUS-001955,,,New York,Gold,6,1182.47,Beauty,2025-03-20,0.52,38.6,264,8,Very satisfied with my toys purchase.,0,066
CUS-001956,57.0,Female,New York,Silver,70,1077.16,Fashion,2023-09-03,0.65,131.1,350,7,Fashion products exceeded my expectations.,1,066
CUS-001957,69.0,Non-binary,Dallas,Silver,65,499.17,Grocery,2024-10-30,0.2,113.1,42,4,Fashion selection could be better.,0,066
CUS-001958,41.0,Male,Chicago,Silver,16,159.17,Electronics,2025-03-20,0.42,104.0,208,6,"Loved the beauty selection, very happy!",0,066
CUS-001959,48.0,Female,New York,Gold,27,3595.35,Electronics,2023-08-27,0.01,8.2,0,9,Home products exceeded my expectations.,1,066
CUS-001960,48.0,Male,Dallas,Gold,27,880.4,Sports,2025-01-14,0.27,5.0,359,2,Amazing quality and great customer service in home.,0,066
CUS-001961,69.0,Female,Houston,Silver,69,52.63,Grocery,2023-06-29,0.01,5.0,0,8,"Service needs improvement, especially for toys.",0,066
CUS-001962,63.0,Female,San Francisco,Silver,2,974.02,Books,2024-02-26,0.54,19.3,90,18,Disappointed with the recent books purchase.,0,066
CUS-001963,27.0,Female,Houston,Gold,34,1308.88,Home,2024-06-10,0.32,90.5,264,1,Fast shipping and excellent electronics options!,0,066
CUS-001964,24.0,Male,San Francisco,Silver,21,458.17,Electronics,2025-03-20,0.61,60.7,371,1,Fast shipping and excellent books options!,0,066
CUS-001965,22.0,Male,New York,Gold,4,52.63,Electronics,2025-01-14,0.18,24.6,0,3,Amazing quality and great customer service in sports.,0,066
CUS-001966,67.0,Female,Miami,Gold,31,345.96,Grocery,2023-09-03,0.44,20.1,89,15,Amazing quality and great customer service in fashion.,0,066
CUS-001967,42.0,Male,New York,Gold,13,1177.67,Home,2024-04-10,0.48,5.0,371,4,Disappointed with the recent grocery purchase.,0,066
CUS-001968,48.0,Female,Chicago,Gold,46,948.37,Sports,2023-09-03,0.21,81.8,235,3,"Loved the home selection, very happy!",0,066
CUS-001969,18.0,Female,Chicago,Silver,19,216.5,Grocery,2024-03-31,0.11,76.8,356,5,Fashion selection could be better.,0,066
CUS-001970,18.0,Female,Chicago,Silver,34,140.45,Fashion,2023-08-16,0.31,46.0,104,4,"Service needs improvement, especially for home.",0,066
CUS-001971,69.0,Male,Chicago,Gold,27,1211.26,Sports,2024-10-30,0.45,16.7,71,13,"Service needs improvement, especially for electronics.",0,066
